,Table: Table_1,id
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_036
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_036
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_036
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_036
"('Date: ', 'Student ', 'Time In ', 'Time Out ', 'Total Time ', 'Purpose De-escalation=1 (needs adult interaction) Relaxation= 0 (no adult interaction needed) ')",,SCH_SI_01_Page_059
"('10/30 ', nan, '843 ', '845 ', '2 ', '1 0 ')",,SCH_SI_01_Page_059
"('10/30 ', nan, '46 ', '830 ', '4 ', '1 0 ')",,SCH_SI_01_Page_059
"('10/30 ', nan, '836 ', '847 ', '11 ', '1 0 ')",,SCH_SI_01_Page_059
"('16/30 ', nan, '850 ', '855 ', '5 ', '1 0 ')",,SCH_SI_01_Page_059
"('10/30 ', nan, '939 ', '946 ', '7 ', '1 0 ')",,SCH_SI_01_Page_059
"('10/30 ', nan, '95b ', '1000 ', '4 ', '0 ')",,SCH_SI_01_Page_059
"('10 730 ', nan, '1000 ', '1012 ', '12 ', '1 0 ')",,SCH_SI_01_Page_059
"('10/30 ', nan, '1020 ', '10 25 ', '5 ', '1 0 ')",,SCH_SI_01_Page_059
"('Jate ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Please Check to Confirm: Room was used for De-escalation', ' with the door closed. (Break Room Use for relaxation/ with door apen will be recorded separately', ' per student plans). ')",,SCH_SI_02_Page_009
"('1/10 ', nan, '9:56 ', '9:59 ', '3mins ', 'open ', nan, nan)",,SCH_SI_02_Page_009
"('1/10 ', nan, '10:51 ', '11:00 ', 'amins ', 'Closed ', nan, nan)",,SCH_SI_02_Page_009
"('1/10 ', nan, '11:00 ', '11:15 ', '15mins ', 'open ', nan, nan)",,SCH_SI_02_Page_009
"('1/10 ', nan, '11:16 ', '11:25 ', '9mins ', 'closed ', nan, nan)",,SCH_SI_02_Page_009
"('1/10 ', nan, '11:47 ', '11:50 ', '3mins ', 'open ', nan, nan)",,SCH_SI_02_Page_009
"('1/44 ', nan, '10:26 ', '10:29 ', '3mins ', 'Closed ', nan, nan)",,SCH_SI_02_Page_009
"('1/14 ', nan, '10:32 ', '10:34 ', '2mins ', 'child requested to close then pounced on it ', nan, nan)",,SCH_SI_02_Page_009
"('1/14 ', nan, '10:56 ', '11:11 ', '15mins. ', 'closed ', nan, nan)",,SCH_SI_02_Page_009
"('1/14 ', nan, '11:11 ', '11:26 ', '15mins. ', 'closed ', nan, nan)",,SCH_SI_02_Page_009
"('1/10 ', nan, '9:17 ', '9:20 ', '3mins ', 'open ', nan, nan)",,SCH_SI_02_Page_009
"('1/10 ', nan, '9:20 ', '9:35 ', '15mins ', 'closed ', nan, nan)",,SCH_SI_02_Page_009
"('/10 ', nan, '9:35 ', '9:45 ', '10mins ', 'closed ', nan, nan)",,SCH_SI_02_Page_009
"('117 ', nan, '2:00 ', '2.03 ', '3mins ', 'closed ', nan, nan)",,SCH_SI_02_Page_009
"('1/21 ', nan, '1:50 ', '1:53 ', '3mins ', 'open ', nan, nan)",,SCH_SI_02_Page_009
"('1/22 ', nan, '10:27 ', '10:37 ', '10mins ', 'closed ', nan, nan)",,SCH_SI_02_Page_009
"('1/27 ', nan, '10:58 ', '11:06 ', '8mins ', 'closed ', nan, nan)",,SCH_SI_02_Page_009
"('1/22 ', nan, '11:06 ', '11:21 ', '15mins ', 'closed ', nan, nan)",,SCH_SI_02_Page_009
"('1/22 ', nan, '11:21 ', '11:36 ', '15mins ', 'open ', nan, nan)",,SCH_SI_02_Page_009
"('1/22 ', nan, '11:37 ', '1152 ', 'ismins ', 'open ', nan, nan)",,SCH_SI_02_Page_009
"('1/27 ', nan, '11:53 ', '12:07 ', '14mins ', 'open ', nan, nan)",,SCH_SI_02_Page_009
"('1/22 ', nan, '12:07 ', '12:18 ', 'llmins ', 'open ', nan, nan)",,SCH_SI_02_Page_009
"('1/22 ', nan, '12:30 ', '12:39 ', 'amins ', 'closed ', nan, nan)",,SCH_SI_02_Page_009
"('Date ', 'Student Name ', 'Time entered room ', 'Time exited room ', 'Total length of time* ', 'Supervised by: ', '(T)eacher (S)tudent directed ', 'Complia nce with BIP ', 'Imminent risk of harm to (S)elf (0) thers ', 'Antecedent (S) Jelf-regulation (A) cademic frustration (P) eer Issues (G)uided break ')",,SCH_SI_01_Page_188
"('9/28 ', nan, '200 ', '1215 ', '15 ', nan, 'S T ', nan, 'S ', 'GIS ')",,SCH_SI_01_Page_188
"('9128 ', nan, '12th ', '1230 ', '15 ', nan, 'T ', 'X ', '0 ', 'S ')",,SCH_SI_01_Page_188
"('9/28 ', nan, '1230 ', '1245 ', '15 ', nan, 'T ', 'X ', '0 ', 'S ')",,SCH_SI_01_Page_188
"('10/18 ', nan, '8:42 ', '857 ', '15 ', nan, 'S ', 'X ', 's/g ', 'S ')",,SCH_SI_01_Page_188
"('01/1 ', nan, '857 ', '9:12 ', 'IS ', nan, '5 ', 'X ', 's/o ', 'S ')",,SCH_SI_01_Page_188
"('of ', nan, '9:12 ', '920 ', '8 ', nan, '5 ', 'X ', '5/0 ', '5 ')",,SCH_SI_01_Page_188
"('10/4 ', nan, '-100 ', '107 ', '7 ', nan, 'S ', nan, 'S ', 'S ')",,SCH_SI_01_Page_188
"('10/11 ', nan, '845 ', '900 ', '15 ', nan, 'T ', nan, '0 ', '5 ')",,SCH_SI_01_Page_188
"('10/11 ', nan, '900 ', '915 ', '15 ', nan, 'Th ', nan, '0 ', 'S ')",,SCH_SI_01_Page_188
"('10/11 ', nan, '915 ', '930 ', '15 ', nan, 'T ', nan, '0 ', 'S ')",,SCH_SI_01_Page_188
"('0/11 ', nan, '930 ', '945 ', '15 ', nan, 'T ', nan, '0 ', 'S ')",,SCH_SI_01_Page_188
"('0/11 ', nan, '945 ', '950 ', '5 ', nan, 'T ', nan, '0 ', 'S ')",,SCH_SI_01_Page_188
"('0111 ', nan, '1005 ', '1020 ', '15 ', nan, 'T ', nan, '0 ', 'S ')",,SCH_SI_01_Page_188
"('01/11 ', nan, '1030 ', '1045 ', '15 ', nan, 'T ', nan, '0 ', 'S ')",,SCH_SI_01_Page_188
"(nan, nan, nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_188
"('0111 ', nan, '1005 ', '1100 ', '15 ', nan, 'T ', nan, '0 ', 'S ')",,SCH_SI_01_Page_188
"('011 ', nan, '210 ', '1225 ', '15 ', nan, 'T ', nan, '0 ', 'S ')",,SCH_SI_01_Page_188
"('Date ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Purpose De-escalation = 1 (needs adult Interaction) Relaxation = 0 (no adult Interaction needed) ')",,SCH_SI_02_Page_086
"('9-26-19 ', nan, '11:25 ', '11:40 ', '15min ', '1 ')",,SCH_SI_02_Page_086
"('9-26-19 ', nan, '11:40 ', '11:52 ', '12 min ', 'I ')",,SCH_SI_02_Page_086
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_086
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_086
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_086
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_086
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_086
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_086
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_086
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_086
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_086
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_086
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_086
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_086
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_086
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_086
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_086
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_086
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_086
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_086
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_086
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_086
"('Date ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Please Check to Confirm: Room was used for De-escalation', ' with the door closed. (Break Room Use for relaxation / with door open will be recorded separately', ' per student plans). ')",,SCH_SI_01_Page_107
"('9.24 ', nan, '2:10 ', '2:25 ', '15 M ', 'Door closed ', nan, nan)",,SCH_SI_01_Page_107
"('9.25 ', nan, '1:00 ', '1:15 ', '15 M ', 'Door closed ', nan, nan)",,SCH_SI_01_Page_107
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_107
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_107
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_107
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_107
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_107
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_107
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_107
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_107
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_107
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_107
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_107
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_107
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_107
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_107
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_107
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_107
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_107
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_107
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_107
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_107
"('Date ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Purpose De-escalation = 1 (needs adult Interaction) Relaxation = 0 (no adult interaction needed) ')",,SCH_SI_02_Page_125
"('10-6-20 ', nan, '11:16 ', '11:31 ', '15 ', '/ ')",,SCH_SI_02_Page_125
"('10-6-20 ', nan, '11:31 ', '11:34 ', '3 ', 'O ')",,SCH_SI_02_Page_125
"('10/26/20 ', nan, '11:21 ', '11:31 ', '10) ', '/ ')",,SCH_SI_02_Page_125
"('10/23/20 ', nan, '10:15 ', '10:30 ', '15 ', '/ ')",,SCH_SI_02_Page_125
"('10/23/20 ', nan, '10:33 ', '10:38 ', '5 ', '/ ')",,SCH_SI_02_Page_125
"('10/34/20 ', nan, '10:46 ', '10:01 ', '15 ', '/ ')",,SCH_SI_02_Page_125
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_125
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_125
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_125
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_125
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_125
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_125
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_125
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_125
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_125
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_125
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_125
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_125
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_125
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_125
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_125
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_125
"('Date ', 'Student ', 'Staff ', 'Time In ', 'Time out ', 'Total time ', 'Door open/closed ')",,SCH_SI_01_Page_175
"('4/1 ', nan, nan, '11:30 ', '11:55 ', '15 mbs. ', 'open ')",,SCH_SI_01_Page_175
"('1/1 ', nan, nan, '11:55 ', '11:58 ', '3 mins ', 'closed ')",,SCH_SI_01_Page_175
"('4/9 ', nan, nan, '9:50 ', '9:55 ', 'Smins ', 'Closed ')",,SCH_SI_01_Page_175
"('4/9 ', nan, nan, '10:55 ', '11:05 ', '10mins ', 'closed ')",,SCH_SI_01_Page_175
"('4/17 ', nan, nan, '10:54 ', '11:05 ', '11mms. ', 'closed. ')",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_175
"('Date ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Purpose De-escalation = 1 (needs adult Interaction) Relaxation = 0 (no adult Interaction needed) ')",,SCH_SI_01_Page_138
"('1/16/19 ', nan, '11: 15 ', '11:20 ', '5 ', 'I ')",,SCH_SI_01_Page_138
"('1/16/18 ', nan, '1:00 ', '1:07 ', '7 min ', '/ ')",,SCH_SI_01_Page_138
"('1/18/198 ', nan, '9:03 ', '9:18 ', '15 ', '/ ')",,SCH_SI_01_Page_138
"('1/18/19 ', nan, '9:18 ', '9:30 ', '12 ', '/ ')",,SCH_SI_01_Page_138
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_138
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_138
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_138
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_138
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_138
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_138
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_138
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_138
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_138
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_138
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_138
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_138
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_138
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_138
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_138
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_138
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_138
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_138
"('Date ', 'Staff ', 'Time In ', 'Time Out ', 'Total Time ')",,SCH_SI_01_Page_106
"('9/6/18 ', nan, '11 16 ', '1118 ', '2"" "" ')",,SCH_SI_01_Page_106
"('9/6/18 ', nan, '1207 slook ', 'coper 12"" ', '3"" ')",,SCH_SI_01_Page_106
"('9/6/18 ', nan, '1213 ', '12:23 ', '9"" ')",,SCH_SI_01_Page_106
"('9/6/18 ', nan, '12.25 ', '12:34 ', '9"" ')",,SCH_SI_01_Page_106
"('9/6/18 ', nan, '12:41 ', '12.47 ', '6"" ')",,SCH_SI_01_Page_106
"('9/6/18 ', nan, '1:06 ', '11 12 ', '6"" ')",,SCH_SI_01_Page_106
"('9/6/18 ', nan, '2:30 ', '2:40 ', 'ID ')",,SCH_SI_01_Page_106
"('9/7/18 ', nan, '9:45 ', '10:00 ', '15 ')",,SCH_SI_01_Page_106
"('9/7/18 ', nan, '10:40 ', '10.45 ', '5 ')",,SCH_SI_01_Page_106
"('917118 ', nan, '11:00 ', '11:05 ', 'S ')",,SCH_SI_01_Page_106
"('9/7/18 ', nan, '1:00 ', '1.1.15 ', '15 ')",,SCH_SI_01_Page_106
"('9/7/18 ', nan, '1:15 ', '1:30 ', '15 ')",,SCH_SI_01_Page_106
"('9/7/18 ', nan, '2:00 ', '2:05 ', 'In ')",,SCH_SI_01_Page_106
"('9/7/18 ', nan, '2:30 ', '2:45 ', '15 ')",,SCH_SI_01_Page_106
"('9/11/18 ', nan, '1001 ', '1004 ', '3 ')",,SCH_SI_01_Page_106
"('9/11/18 ', nan, '135 ', '145 ', '10 ')",,SCH_SI_01_Page_106
"('9/17/18 ', nan, '930 ', '9:45 ', '15 ')",,SCH_SI_01_Page_106
"('9/17/18 ', nan, '2:00 ', '2:10 ', '10 ')",,SCH_SI_01_Page_106
"('9/18/18 ', nan, '12:20 ', nan, nan)",,SCH_SI_01_Page_106
"('9/19/18 ', nan, '1054 ', '1059 ', '5 ')",,SCH_SI_01_Page_106
"(nan, nan, nan, nan, nan)",,SCH_SI_01_Page_106
"(nan, nan, nan, nan, nan)",,SCH_SI_01_Page_106
"(nan, nan, nan, nan, nan)",,SCH_SI_01_Page_106
"(nan, nan, nan, nan, nan)",,SCH_SI_01_Page_106
"(nan, nan, nan, nan, nan)",,SCH_SI_01_Page_106
"(nan, nan, nan, nan, nan)",,SCH_SI_01_Page_106
"(nan, nan, nan, nan, nan)",,SCH_SI_01_Page_106
"(nan, nan, nan, nan, nan)",,SCH_SI_01_Page_106
"(nan, nan, nan, nan, nan)",,SCH_SI_01_Page_106
"(nan, nan, nan, nan, nan)",,SCH_SI_01_Page_106
"(nan, nan, nan, nan, nan)",,SCH_SI_01_Page_106
"('Date ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Purpose De-escalation = 1 (needs aduit interaction) Relaxation = 0 (no adult interaction needed) ')",,SCH_SI_01_Page_202
"('5/8/19 ', nan, '10:30 ', '10:32 ', '2 ', 'I ')",,SCH_SI_01_Page_202
"(nan, nan, '9:45 ', '9:50 ', '5 ', 'INSURED ')",,SCH_SI_01_Page_202
"('5/9/19 ', nan, '10:26 ', '10:40 ', 'u ', 'I ')",,SCH_SI_01_Page_202
"('5114 ', nan, '11:00 ', '11:05 ', '5 ', 'I ')",,SCH_SI_01_Page_202
"('5/14 ', nan, '11:10 ', '11:20 ', '10 ', '1 ')",,SCH_SI_01_Page_202
"('5115 ', nan, 'Diss ', 'NO ', 'IS ', nan)",,SCH_SI_01_Page_202
"('SIS ', nan, '1:30 ', '1.50 ', '20 ', '/ ')",,SCH_SI_01_Page_202
"('5/lh ', nan, '9:10 ', '920 ', '10 ', 'I ')",,SCH_SI_01_Page_202
"('5116 ', nan, '9:45 ', '10:00 ', '15 ', '1 ')",,SCH_SI_01_Page_202
"('5/20 ', nan, '8:30 ', '8:40 ', '10 ', 'I ')",,SCH_SI_01_Page_202
"('-10 ', nan, '8:45 ', '9:05 ', '20 ', '1 ')",,SCH_SI_01_Page_202
"('520 ', nan, '9:25 ', '9:40 ', 'IS ', 'i ')",,SCH_SI_01_Page_202
"('5hn ', nan, '10.05 ', '1005 ', '20 ', '1 ')",,SCH_SI_01_Page_202
"('5/21 ', nan, '9:10 ', '9:17 ', '7 ', '1 ')",,SCH_SI_01_Page_202
"('5/30 ', nan, '10:40 ', '10:50 ', '10 ', 'I ')",,SCH_SI_01_Page_202
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_202
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_202
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_202
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_202
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_202
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_202
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_202
"('Date ', 'Student ', 'Staff ', 'Time In ', 'Time out ', 'Total time ', 'Door open/closed ')",,SCH_SI_01_Page_174
"('5-1 ', nan, nan, '9:20 ', '9145 ', nan, 'Clused ')",,SCH_SI_01_Page_174
"('5-9 ', nan, nan, '8:45 ', '9:05 ', nan, 'Closed/opan ')",,SCH_SI_01_Page_174
"('5-30 ', nan, nan, '11:50 ', '12:0 ', nan, 'Closed ')",,SCH_SI_01_Page_174
"('5-31 ', nan, nan, '1:10 ', '1:15 ', nan, 'Closell ')",,SCH_SI_01_Page_174
"('5-31 ', nan, nan, '9:05 ', '9:15 ', nan, 'closeer. ')",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, '! ')",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_174
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_174
"('Date 1/4/19 ', 'Staff ', 'Time IN 12:30 ', 'Time OUT 12:45 ', 'Total Time 15 min ', 'Purpose De-escalation = 1 (needs adult Interaction) Relaxation = 0 (no adult interaction needed) ')",,SCH_SI_01_Page_139
"('1/4/19 ', 'L ', '1:10 ', '1:20 ', '15 min ', nan)",,SCH_SI_01_Page_139
"('1/4/19. ', 'ff ', '1:28 ', '1:40 ', '12 min ', '\\ ')",,SCH_SI_01_Page_139
"('1/4/19 ', nan, '1:40 ', '1:50 ', '10 min ', '1 ')",,SCH_SI_01_Page_139
"('1/7/19 ', nan, '8:45 ', '8:56 ', '11 min ', '1 ')",,SCH_SI_01_Page_139
"('1/7/19 ', nan, '9:02 ', '9:17 ', '15 min ', '\\ ')",,SCH_SI_01_Page_139
"('1/7/19; ', 'R ', '9:17 ', '9:24 ', '7 min ', '\\ ')",,SCH_SI_01_Page_139
"('1/7/19 ', nan, '10:05 ', '10:20 ', '15 min ', '/ ')",,SCH_SI_01_Page_139
"('1/7/19 ', nan, '10:20 ', '10:35 ', '15 min ', '1 ')",,SCH_SI_01_Page_139
"('1/7/19 ', nan, '10:35 ', '10:45 ', '10 min ', '\\ xurent ')",,SCH_SI_01_Page_139
"('1/14/19 ', nan, '8:25 ', '8:37 ', '12 min ', 'I ')",,SCH_SI_01_Page_139
"('11/15/19 ', nan, '10:12 ', '10:15 ', '3 min ', '\\ ')",,SCH_SI_01_Page_139
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_139
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_139
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_139
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_139
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_139
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_139
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_139
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_139
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_139
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_139
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_139
"('Date: ', 'Student ', 'Time In ', 'Time Out ', 'Total Time ', 'Purpose De-escalation=1 (needs adult interaction) Relaxation= 0 (no adult interaction needed) ')",,SCH_SI_01_Page_015
"('1/9/19 ', nan, '1201 ', '1208 ', '7 ', '1 0 ')",,SCH_SI_01_Page_015
"('1/9/19 ', nan, '1:25 ', '130 ', '5 ', '1 0 ')",,SCH_SI_01_Page_015
"('1/9/19 ', nan, '755 ', '801 ', '6 ', '1 0 ')",,SCH_SI_01_Page_015
"('1/10/19 ', nan, '825 ', '828 ', '3 ', '1 0 ')",,SCH_SI_01_Page_015
"('1/10/19 ', nan, '8 30 ', 'q36 ', '6 ', '1 O ')",,SCH_SI_01_Page_015
"(nan, nan, '04 ', 'q13 ', '9 ', '1 0 ')",,SCH_SI_01_Page_015
